0.000000000000000000e+00,-2.743919329587475531e+01,-1.274391932958747589e+02,-4.806518773684189938e+01,-1.480651877368418923e+02,-5.305145528328367277e+00,-1.530514552832836728e+01,-1.269377353544629727e+01,-1.126937735354462973e+02
0.000000000000000000e+00,-2.742408953091831236e+01,-1.274240895309183088e+02,-4.808101800030092932e+01,-1.480810180003009293e+02,-5.303268861530060718e+00,-1.530326886153006072e+01,-1.269604261210730556e+01,-1.126960426121073056e+02
0.000000000000000000e+00,-2.742556605639022038e+01,-1.274255660563902239e+02,-4.808142827278541631e+01,-1.480814282727854163e+02,-5.302970171191528692e+00,-1.530297017119152869e+01,-1.269629685754462400e+01,-1.126962968575446240e+02
0.000000000000000000e+00,-2.742449115249504032e+01,-1.274244911524950368e+02,-4.807479110341737538e+01,-1.480747911034173683e+02,-5.304228785111435585e+00,-1.530422878511143558e+01,-1.269501436151222151e+01,-1.126950143615122215e+02
0.000000000000000000e+00,-2.744075045924688894e+01,-1.274407504592468854e+02,-4.806196829734612663e+01,-1.480619682973461408e+02,-5.305886270265861349e+00,-1.530588627026586224e+01,-1.269289417530681874e+01,-1.126928941753068187e+02
0.000000000000000000e+00,-2.744206737155707643e+01,-1.274420673715570729e+02,-4.806013545953253185e+01,-1.480601354595325461e+02,-5.305908288282561003e+00,-1.530590828828256100e+01,-1.269286113724979259e+01,-1.126928611372497926e+02
0.000000000000000000e+00,-2.743016093264735389e+01,-1.274301609326473539e+02,-4.807560235420668704e+01,-1.480756023542066941e+02,-5.303886598596561974e+00,-1.530388659859656286e+01,-1.269524794782597610e+01,-1.126952479478259761e+02
0.000000000000000000e+00,-2.743200977317397715e+01,-1.274320097731739736e+02,-4.807546907666009872e+01,-1.480754690766601129e+02,-5.304102444012682938e+00,-1.530410244401268294e+01,-1.269495465972157433e+01,-1.126949546597215743e+02
0.000000000000000000e+00,-2.742104232900187455e+01,-1.274210423290018781e+02,-4.807942649817837122e+01,-1.480794264981783783e+02,-5.303333817738485223e+00,-1.530333381773848522e+01,-1.269602300027443675e+01,-1.126960230002744368e+02
0.000000000000000000e+00,-2.743576430033479241e+01,-1.274357643003347960e+02,-4.807068600493693111e+01,-1.480706860049369311e+02,-5.304513037523575392e+00,-1.530451303752357539e+01,-1.269443298872943160e+01,-1.126944329887294316e+02
0.000000000000000000e+00,-2.744830312506175574e+01,-1.274483031250617557e+02,-4.805539397699823212e+01,-1.480553939769982321e+02,-5.306811412036653408e+00,-1.530681141203665341e+01,-1.269173725917406159e+01,-1.126917372591740616e+02
0.000000000000000000e+00,-2.743157467854298304e+01,-1.274315746785429866e+02,-4.807220510964776139e+01,-1.480722051096477685e+02,-5.304004238808854410e+00,-1.530400423880885441e+01,-1.269511777084979087e+01,-1.126951177708497909e+02
0.000000000000000000e+00,-2.742325484523841439e+01,-1.274232548452384179e+02,-4.807977019481585046e+01,-1.480797701948158647e+02,-5.303199008777280454e+00,-1.530319900877728045e+01,-1.269616413129720911e+01,-1.126961641312972091e+02
