8.401417399961800356e+02
8.401399684470395641e+02
8.401184668251864878e+02
8.400942618226426930e+02
8.401198169191920897e+02
8.401053671883950074e+02
8.401331168909872531e+02
8.401543900970048071e+02
8.400709266516015532e+02
8.401211854497894365e+02
8.401280720388405143e+02
8.400976142371997639e+02
8.401146680004931113e+02
8.401485555344419254e+02
8.400987939037577235e+02
8.401163527726106395e+02
8.400799221871756117e+02
8.401566221909928345e+02
8.401054084730960767e+02
8.401065926509506880e+02
8.400980349129793012e+02
8.400959825422635276e+02
8.400652775451018215e+02
8.400814992556648804e+02
8.401102551268777461e+02
8.400872631265417567e+02
8.400737275505546222e+02
8.400728679948483659e+02
8.401030186638489567e+02
8.401569428921192184e+02
8.401154894554322254e+02
8.401748383151751796e+02
8.401099291480078364e+02
8.400965257260014596e+02
8.400749084289357143e+02
8.400643271794261864e+02
8.401051101730579376e+02
8.400922774130275457e+02
8.401199124399680613e+02
8.400937974836125477e+02
8.400967141239959801e+02
8.401054996484726871e+02
8.401234145917680962e+02
8.401459234504909546e+02
8.401221808697805500e+02
8.401028471007987264e+02
8.400951744483553512e+02
8.401214837188178990e+02
8.401452179004210166e+02
8.401101097539528837e+02
8.400833011541564019e+02
8.400952639096237817e+02
8.401090724056466570e+02
8.401196771601134969e+02
8.400858014286810658e+02
8.401112853518274051e+02
8.400810395574501399e+02
8.401056539826848848e+02
8.401306755351362199e+02
8.401803162776622003e+02
8.401511935600224206e+02
8.401269765857379070e+02
8.400872997145221461e+02
8.401083290835866819e+02
8.401154947206393899e+02
8.400974166716953278e+02
8.401084564226215434e+02
8.400775768531308358e+02
8.401125982258694194e+02
8.400904564972905746e+02
8.401573953476869292e+02
8.400908523626657143e+02
8.401051721887541817e+02
8.401398104798269060e+02
8.400940932486062138e+02
8.401103250507943585e+02
8.400994691935206902e+02
8.401485567216760728e+02
8.400859877007146679e+02
8.400980659208274801e+02
8.401239381273109075e+02
8.401138492742319386e+02
8.401030349466763028e+02
8.401276225045561432e+02
8.401137117258742819e+02
8.401059726481335019e+02
8.401072031721216717e+02
8.401193341991997841e+02
8.401505217895856958e+02
8.401118110112630575e+02
8.401315527327193422e+02
8.401109084789956114e+02
8.401174492434580543e+02
8.400839015695943317e+02
8.401306046321237773e+02
8.401058223568493304e+02
8.401022235276669790e+02
8.401176181227065172e+02
8.400869804950448270e+02
8.401363649211124311e+02
