0.000000000000000000e+00,-2.700220000000001974e+01,-1.270022000000000162e+02,-1.099879999999998148e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999998008e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000000198e+01,-1.270022000000000020e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000000844e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700219999999999487e+01,-1.270021999999999878e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000399999999999068e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000001619e+01,-1.270022000000000162e+02,-1.099879999999998859e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000001619e+01,-1.270022000000000162e+02,-1.099879999999998859e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000000908e+01,-1.270022000000000162e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000000844e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000000198e+01,-1.270022000000000020e+02,-1.099880000000000280e+01,-1.009988000000000028e+02,-9.000400000000000844e+00,-1.090003999999999991e+02,-8.699940000000000850e+01,-1.869994000000000085e+02
0.000000000000000000e+00,-2.700220000000000198e+01,-1.270022000000000020e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000000844e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000000198e+01,-1.270022000000000020e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000001264e+01,-1.270022000000000162e+02,-1.099879999999998859e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000001619e+01,-1.270022000000000162e+02,-1.099879999999998859e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700219999999999487e+01,-1.270021999999999878e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000399999999999068e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
0.000000000000000000e+00,-2.700220000000000908e+01,-1.270022000000000162e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699940000000000850e+01,-1.869994000000000085e+02
0.000000000000000000e+00,-2.700220000000000198e+01,-1.270022000000000020e+02,-1.099879999999999569e+01,-1.009987999999999886e+02,-9.000400000000002620e+00,-1.090003999999999991e+02,-8.699939999999999429e+01,-1.869993999999999801e+02
