8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253092744e-01,5.151544779037874333e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253092744e-01,5.151544779037874333e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090352819e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090352819e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090352819e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090352819e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253092744e-01,5.151544779037874333e-01
8.994915917090337554e-02,3.948963629253091079e-01,5.151544779037876554e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090344493e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090345880e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
8.994915917090354207e-02,3.948963629253089413e-01,5.151544779037876554e-01
8.994915917090343105e-02,3.948963629253087748e-01,5.151544779037878774e-01
8.994915917090337554e-02,3.948963629253088858e-01,5.151544779037878774e-01
